hour,minute,desktop,smartphone,tablet,other mobile
21, 7 , 55 , 31 , 37 , 3 
21, 8 , 56 , 27 , 35 , 3 
21, 9 , 56 , 31 , 40 , 3 
21, 10 , 55 , 28 , 40 , 4 
21, 11 , 54 , 29 , 37 , 3 
21, 12 , 59 , 27 , 40 , 2 
21, 13 , 53 , 29 , 35 , 4 
21, 14 , 58 , 34 , 42 , 3 
21, 15 , 60 , 33 , 38 , 4 
21, 16 , 62 , 34 , 39 , 3 
21, 17 , 55 , 33 , 44 , 4 
21, 18 , 54 , 31 , 41 , 4 
21, 19 , 58 , 31 , 41 , 3 
21, 20 , 60 , 28 , 48 , 4 
21, 21 , 56 , 32 , 49 , 3 
21, 22 , 60 , 32 , 48 , 2 
21, 23 , 58 , 33 , 49 , 3 
21, 24 , 58 , 36 , 50 , 3 
21, 25 , 57 , 38 , 51 , 3 
21, 26 , 61 , 40 , 45 , 3 
21, 27 , 58 , 34 , 50 , 3 
21, 28 , 56 , 37 , 44 , 5 
21, 29 , 60 , 36 , 43 , 4 
21, 30 , 53 , 35 , 44 , 3 
21, 31 , 60 , 38 , 50 , 4 
21, 32 , 60 , 42 , 49 , 4 
21, 33 , 62 , 39 , 44 , 4 
21, 34 , 63 , 34 , 45 , 3 
21, 35 , 64 , 40 , 45 , 3 
21, 36 , 64 , 37 , 52 , 4 
21, 37 , 63 , 33 , 56 , 3 
21, 38 , 66 , 36 , 47 , 3 
21, 39 , 62 , 35 , 50 , 4 
21, 40 , 58 , 34 , 46 , 4 
21, 41 , 68 , 39 , 45 , 3 
21, 42 , 67 , 36 , 44 , 3 
21, 43 , 64 , 41 , 49 , 3 
21, 44 , 64 , 40 , 41 , 2 
21, 45 , 104 , 38 , 43 , 4 
21, 46 , 67 , 46 , 44 , 4 
21, 47 , 68 , 40 , 48 , 5 
21, 48 , 67 , 40 , 49 , 4 
21, 49 , 75 , 43 , 54 , 4 
21, 50 , 73 , 39 , 44 , 2 
21, 51 , 75 , 42 , 49 , 4 
21, 52 , 76 , 39 , 52 , 4 
21, 53 , 73 , 43 , 47 , 3 
21, 54 , 75 , 38 , 42 , 4 
21, 55 , 73 , 41 , 47 , 3 
21, 56 , 74 , 37 , 45 , 4 
21, 57 , 67 , 36 , 45 , 4 
21, 58 , 73 , 40 , 45 , 5 
21, 59 , 69 , 40 , 54 , 4 
22, -   , 72 , 40 , 52 , 3 
22, 1 , 82 , 42 , 42 , 3 
22, 2 , 75 , 44 , 53 , 4 
22, 3 , 80 , 40 , 47 , 4 
22, 4 , 77 , 41 , 48 , 5 
22, 5 , 78 , 44 , 50 , 4 
22, 6 , 77 , 42 , 52 , 4 
22, 7 , 75 , 42 , 53 , 6 
22, 8 , 74 , 42 , 56 , 8 
22, 9 , 80 , 44 , 55 , 5 
22, 10 , 86 , 42 , 54 , 4 
22, 11 , 84 , 45 , 61 , 4 
22, 12 , 80 , 43 , 58 , 5 
22, 13 , 82 , 42 , 50 , 4 
22, 14 , 89 , 42 , 52 , 5 
22, 15 , 84 , 37 , 53 , 4 
22, 16 , 85 , 43 , 58 , 4 
22, 17 , 84 , 47 , 59 , 6 
22, 18 , 86 , 48 , 55 , 5 
22, 19 , 85 , 49 , 54 , 5 
22, 20 , 82 , 50 , 61 , 4 
22, 21 , 84 , 50 , 58 , 4 
22, 22 , 80 , 50 , 59 , 4 
22, 23 , 87 , 43 , 64 , 5 
22, 24 , 79 , 48 , 60 , 5 
22, 25 , 77 , 49 , 61 , 4 
22, 26 , 80 , 48 , 70 , 4 
22, 27 , 81 , 48 , 75 , 5 
22, 28 , 86 , 52 , 73 , 6 
22, 29 , 84 , 45 , 70 , 6 
22, 30 , 81 , 49 , 67 , 6 
22, 31 , 81 , 51 , 67 , 6 
22, 32 , 78 , 53 , 72 , 7 
22, 33 , 77 , 56 , 74 , 8 
22, 34 , 84 , 49 , 74 , 7 
22, 35 , 82 , 50 , 75 , 6 
22, 36 , 86 , 52 , 75 , 5 
22, 37 , 81 , 59 , 74 , 5 
22, 38 , 81 , 55 , 76 , 8 
22, 39 , 80 , 62 , 73 , 6 
22, 40 , 86 , 60 , 75 , 7 
22, 41 , 81 , 60 , 79 , 7 
22, 42 , 84 , 58 , 70 , 6 
22, 43 , 84 , 66 , 81 , 7 
22, 44 , 87 , 62 , 78 , 6 
22, 45 , 121 , 61 , 78 , 6 
22, 46 , 95 , 60 , 83 , 6 
22, 47 , 90 , 62 , 78 , 6 
22, 48 , 89 , 64 , 79 , 6 
22, 49 , 91 , 73 , 75 , 5 
22, 50 , 97 , 70 , 75 , 4 
22, 51 , 97 , 74 , 87 , 4 
22, 52 , 103 , 74 , 77 , 6 
22, 53 , 96 , 72 , 84 , 6 
22, 54 , 99 , 71 , 88 , 7 
22, 55 , 96 , 67 , 83 , 5 
22, 56 , 95 , 73 , 88 , 5 
22, 57 , 96 , 72 , 86 , 5 
22, 58 , 93 , 65 , 81 , 3 
22, 59 , 95 , 66 , 80 , 4 
23, -   , 94 , 74 , 86 , 3 
23, 1 , 98 , 71 , 77 , 5 
23, 2 , 109 , 77 , 76 , 7 
23, 3 , 105 , 73 , 80 , 6 
23, 4 , 105 , 75 , 88 , 7 
23, 5 , 109 , 69 , 89 , 5 
23, 6 , 107 , 73 , 86 , 5 
23, 7 , 99 , 79 , 84 , 5 
23, 8 , 97 , 76 , 83 , 5 
23, 9 , 105 , 73 , 91 , 5 
23, 10 , 108 , 77 , 93 , 4 
23, 11 , 106 , 70 , 84 , 5 
23, 12 , 109 , 74 , 92 , 5 
23, 13 , 106 , 75 , 87 , 6 
23, 14 , 118 , 79 , 92 , 5 
23, 15 , 116 , 73 , 92 , 7 
23, 16 , 116 , 75 , 93 , 5 
23, 17 , 116 , 76 , 92 , 6 
23, 18 , 106 , 78 , 92 , 5 
23, 19 , 106 , 79 , 89 , 6 
23, 20 , 107 , 82 , 87 , 5 
23, 21 , 111 , 79 , 101 , 4 
23, 22 , 104 , 78 , 96 , 5 
23, 23 , 117 , 83 , 95 , 7 
23, 24 , 110 , 76 , 87 , 8 
23, 25 , 104 , 80 , 94 , 8 
23, 26 , 112 , 87 , 97 , 6 
23, 27 , 109 , 82 , 90 , 8 
23, 28 , 108 , 82 , 95 , 6 
23, 29 , 112 , 79 , 106 , 8 
23, 30 , 110 , 86 , 90 , 7 
23, 31 , 107 , 77 , 102 , 8 
23, 32 , 102 , 82 , 98 , 7 
23, 33 , 105 , 89 , 96 , 8 
23, 34 , 110 , 77 , 110 , 9 
23, 35 , 106 , 88 , 105 , 8 
23, 36 , 112 , 92 , 99 , 8 
23, 37 , 115 , 82 , 104 , 6 
23, 38 , 116 , 87 , 106 , 7 
23, 39 , 111 , 87 , 104 , 7 
23, 40 , 121 , 84 , 103 , 5 
23, 41 , 112 , 88 , 103 , 6 
23, 42 , 122 , 90 , 104 , 7 
23, 43 , 120 , 86 , 87 , 6 
23, 44 , 131 , 84 , 100 , 7 
23, 45 , 175 , 89 , 101 , 6 
23, 46 , 135 , 88 , 108 , 7 
23, 47 , 124 , 84 , 101 , 6 
23, 48 , 126 , 84 , 107 , 4 
23, 49 , 141 , 84 , 105 , 5 
23, 50 , 132 , 81 , 104 , 8 
23, 51 , 140 , 86 , 96 , 5 
23, 52 , 141 , 79 , 101 , 7 
23, 53 , 141 , 76 , 97 , 6 
23, 54 , 149 , 85 , 98 , 5 
23, 55 , 145 , 83 , 99 , 7 
23, 56 , 141 , 84 , 106 , 7 
23, 57 , 149 , 86 , 100 , 6 
23, 58 , 139 , 81 , 104 , 6 
23, 59 , 142 , 81 , 114 , 7 
