hour,minute,desktop,smartphone,tablet,other
21, -   , 537 , 93 , 67 , 7 
21, 1 , 615 , 89 , 76 , 9 
21, 2 , 586 , 92 , 65 , 8 
21, 3 , 554 , 93 , 75 , 9 
21, 4 , 629 , 96 , 72 , 8 
21, 5 , 535 , 89 , 74 , 8 
21, 6 , 502 , 97 , 72 , 7 
21, 7 , 489 , 90 , 71 , 10 
21, 8 , 468 , 92 , 71 , 8 
21, 9 , 469 , 91 , 81 , 7 
21, 10 , 474 , 85 , 82 , 8 
21, 11 , 456 , 86 , 84 , 11 
21, 12 , 470 , 92 , 84 , 8 
21, 13 , 470 , 90 , 79 , 9 
21, 14 , 491 , 86 , 74 , 7 
21, 15 , 507 , 90 , 71 , 9 
21, 16 , 459 , 90 , 81 , 7 
21, 17 , 450 , 83 , 79 , 8 
21, 18 , 454 , 77 , 80 , 9 
21, 19 , 438 , 80 , 83 , 7 
21, 20 , 453 , 78 , 80 , 8 
21, 21 , 446 , 88 , 78 , 6 
21, 22 , 425 , 84 , 69 , 6 
21, 23 , 433 , 91 , 76 , 7 
21, 24 , 436 , 92 , 74 , 8 
21, 25 , 434 , 85 , 81 , 7 
21, 26 , 460 , 84 , 73 , 8 
21, 27 , 481 , 95 , 72 , 8 
21, 28 , 448 , 93 , 78 , 8 
21, 29 , 467 , 82 , 76 , 9 
21, 30 , 450 , 87 , 82 , 8 
21, 31 , 451 , 89 , 90 , 8 
21, 32 , 425 , 95 , 81 , 7 
21, 33 , 452 , 95 , 78 , 7 
21, 34 , 450 , 90 , 80 , 8 
21, 35 , 428 , 87 , 80 , 8 
21, 36 , 436 , 90 , 85 , 8 
21, 37 , 423 , 87 , 81 , 6 
21, 38 , 466 , 88 , 77 , 7 
21, 39 , 466 , 84 , 77 , 9 
21, 40 , 450 , 92 , 82 , 7 
21, 41 , 431 , 98 , 75 , 7 
21, 42 , 428 , 101 , 86 , 6 
21, 43 , 420 , 97 , 87 , 7 
21, 44 , 462 , 87 , 87 , 8 
21, 45 , 478 , 86 , 83 , 8 
21, 46 , 440 , 89 , 93 , 7 
21, 47 , 448 , 94 , 90 , 8 
21, 48 , 423 , 88 , 82 , 10 
21, 49 , 420 , 90 , 81 , 7 
21, 50 , 424 , 92 , 85 , 9 
21, 51 , 476 , 90 , 83 , 10 
21, 52 , 427 , 92 , 81 , 10 
21, 53 , 447 , 89 , 87 , 10 
21, 54 , 409 , 88 , 86 , 11 
21, 55 , 404 , 93 , 87 , 13 
21, 56 , 449 , 108 , 95 , 13 
21, 57 , 516 , 115 , 96 , 14 
21, 58 , 479 , 126 , 95 , 11 
21, 59 , 456 , 130 , 85 , 12 
22, -   , 530 , 119 , 90 , 11 
22, 1 , 618 , 125 , 91 , 11 
22, 2 , 562 , 127 , 93 , 11 
22, 3 , 584 , 131 , 104 , 10 
22, 4 , 616 , 138 , 105 , 13 
22, 5 , 548 , 136 , 102 , 13 
22, 6 , 510 , 136 , 101 , 12 
22, 7 , 468 , 122 , 98 , 12 
22, 8 , 468 , 129 , 95 , 12 
22, 9 , 447 , 133 , 90 , 13 
22, 10 , 429 , 125 , 93 , 12 
22, 11 , 437 , 121 , 100 , 11 
22, 12 , 450 , 130 , 105 , 11 
22, 13 , 452 , 136 , 107 , 14 
22, 14 , 487 , 137 , 105 , 13 
22, 15 , 525 , 142 , 104 , 15 
22, 16 , 463 , 141 , 103 , 13 
22, 17 , 438 , 136 , 102 , 14 
22, 18 , 443 , 134 , 105 , 14 
22, 19 , 435 , 142 , 107 , 14 
22, 20 , 426 , 133 , 104 , 14 
22, 21 , 426 , 141 , 104 , 12 
22, 22 , 412 , 157 , 105 , 11 
22, 23 , 417 , 148 , 99 , 10 
22, 24 , 409 , 150 , 110 , 10 
22, 25 , 408 , 144 , 106 , 10 
22, 26 , 440 , 153 , 112 , 10 
22, 27 , 435 , 154 , 116 , 11 
22, 28 , 416 , 160 , 110 , 12 
22, 29 , 414 , 158 , 112 , 12 
22, 30 , 423 , 151 , 101 , 13 
22, 31 , 420 , 156 , 112 , 11 
22, 32 , 404 , 155 , 113 , 11 
22, 33 , 411 , 160 , 106 , 11 
22, 34 , 402 , 162 , 106 , 13 
22, 35 , 380 , 156 , 104 , 9 
22, 36 , 385 , 154 , 113 , 12 
22, 37 , 385 , 162 , 115 , 14 
22, 38 , 421 , 165 , 111 , 12 
22, 39 , 416 , 155 , 107 , 13 
22, 40 , 396 , 157 , 108 , 14 
22, 41 , 393 , 153 , 106 , 10 
22, 42 , 374 , 156 , 112 , 14 
22, 43 , 373 , 150 , 114 , 15 
22, 44 , 399 , 152 , 110 , 10 
22, 45 , 438 , 152 , 113 , 11 
22, 46 , 412 , 140 , 115 , 11 
22, 47 , 412 , 141 , 121 , 12 
22, 48 , 396 , 148 , 123 , 15 
22, 49 , 405 , 147 , 120 , 13 
22, 50 , 392 , 151 , 122 , 16 
22, 51 , 457 , 149 , 117 , 11 
22, 52 , 395 , 152 , 114 , 11 
22, 53 , 426 , 155 , 119 , 14 
22, 54 , 393 , 150 , 108 , 14 
22, 55 , 368 , 150 , 114 , 12 
22, 56 , 366 , 146 , 115 , 10 
22, 57 , 423 , 154 , 120 , 13 
22, 58 , 388 , 145 , 113 , 11 
22, 59 , 366 , 147 , 121 , 11 
23, -   , 434 , 151 , 113 , 12 
23, 1 , 515 , 148 , 110 , 11 
23, 2 , 499 , 143 , 116 , 10 
23, 3 , 470 , 129 , 119 , 11 
23, 4 , 514 , 134 , 114 , 11 
23, 5 , 448 , 138 , 114 , 12 
23, 6 , 396 , 141 , 106 , 10 
23, 7 , 374 , 136 , 110 , 10 
23, 8 , 375 , 135 , 118 , 12 
23, 9 , 348 , 134 , 122 , 12 
23, 10 , 350 , 135 , 114 , 9 
23, 11 , 336 , 140 , 110 , 13 
23, 12 , 351 , 132 , 106 , 11 
23, 13 , 354 , 137 , 117 , 11 
23, 14 , 411 , 140 , 111 , 9 
23, 15 , 433 , 142 , 107 , 10 
23, 16 , 378 , 138 , 115 , 10 
23, 17 , 345 , 134 , 114 , 11 
23, 18 , 329 , 136 , 101 , 9 
23, 19 , 335 , 133 , 120 , 9 
23, 20 , 344 , 136 , 116 , 8 
23, 21 , 334 , 132 , 112 , 12 
23, 22 , 324 , 128 , 118 , 11 
23, 23 , 345 , 135 , 116 , 10 
23, 24 , 315 , 133 , 112 , 10 
23, 25 , 314 , 126 , 111 , 13 
23, 26 , 347 , 134 , 114 , 10 
23, 27 , 347 , 134 , 110 , 12 
23, 28 , 324 , 137 , 110 , 10 
23, 29 , 337 , 134 , 120 , 11 
23, 30 , 327 , 136 , 117 , 9 
23, 31 , 338 , 135 , 111 , 8 
23, 32 , 302 , 149 , 106 , 10 
23, 33 , 322 , 133 , 107 , 11 
23, 34 , 294 , 120 , 98 , 10 
23, 35 , 276 , 113 , 104 , 9 
23, 36 , 286 , 109 , 105 , 8 
23, 37 , 288 , 114 , 112 , 8 
23, 38 , 310 , 105 , 116 , 10 
23, 39 , 324 , 110 , 113 , 11 
23, 40 , 313 , 111 , 104 , 10 
23, 41 , 304 , 108 , 117 , 9 
23, 42 , 285 , 121 , 119 , 8 
23, 43 , 288 , 126 , 118 , 7 
23, 44 , 304 , 114 , 117 , 8 
23, 45 , 366 , 114 , 115 , 9 
23, 46 , 306 , 115 , 116 , 8 
23, 47 , 297 , 115 , 119 , 8 
23, 48 , 289 , 119 , 115 , 9 
23, 49 , 286 , 121 , 123 , 7 
23, 50 , 289 , 106 , 121 , 10 
23, 51 , 345 , 108 , 120 , 10 
23, 52 , 301 , 111 , 119 , 9 
23, 53 , 329 , 113 , 119 , 9 
23, 54 , 302 , 104 , 112 , 7 
23, 55 , 280 , 106 , 120 , 9 
23, 56 , 272 , 111 , 122 , 9 
23, 57 , 335 , 106 , 120 , 10 
23, 58 , 295 , 111 , 116 , 9 
23, 59 , 276 , 108 , 114 , 9 
